bias,pos_freq,neg_freq,label
1,60.03332407921454,26.814175355583846,1
1,101.66120203892929,107.47557862137798,0
1,79.67433714816836,94.83670175622937,0
1,15.524174696260024,9.9498743710662,1
1,51.536394906900505,64.89992295835181,0
1,64.4980619863884,70.97182539571601,0
1,31.89043743820395,27.51363298439521,1
1,73.1778655059028,80.64118054691411,0
1,62.40192304729078,58.33523806414096,1
1,13.527749258468683,13.0,1
1,83.98214095865859,87.87491109526086,0
1,98.91915891272023,88.14760348415605,1
1,45.880278987817846,30.72458299147443,1
1,100.93562304756433,121.45781160551181,0
1,66.51315659326356,62.281618476080084,1
1,138.4557691105719,122.15563842901399,1
1,97.81104232140663,101.85283501208987,0
1,67.11929677819934,65.97726881282674,1
1,77.98717843338096,67.14164132637808,1
1,55.66866263886712,23.021728866442675,1
1,15.264337522473747,9.055385138137417,1
1,112.63658375501274,128.47178678604885,0
1,94.61500938011896,74.18220810949214,1
1,45.16635916254486,48.03123983409131,0
1,110.58933040759402,107.75899034419355,1
1,22.090722034374522,27.459060435491963,0
1,31.591137997862628,24.63736998950984,1
1,73.91210996852952,59.23681287847955,1
1,63.103090257134,66.63332499583073,0
1,72.069410986909,91.83681179135085,0
1,10.816653826391969,7.615773105863909,1
1,114.8607853011636,93.81364506296512,1
1,68.92024376045111,69.49820141557622,0
1,56.824290580701486,28.142494558940577,1
1,126.8897158953396,125.07197927593535,1
1,42.61455150532503,43.54308211415448,0
1,128.21856339859684,135.35139452550905,0
1,39.408120990476064,40.47221268969612,0
1,46.24932431938871,39.16631205513228,1
1,55.49774770204643,22.869193252058544,1
1,112.8716084761797,95.83318840568751,1
1,77.73673520286275,62.601916903558156,1
1,66.04543890383347,56.7626637852735,1
1,120.21647141718975,120.33287165193059,0
1,81.24653838779841,53.81449618829484,1
1,55.0,60.22457969965419,0
1,63.968742366877905,58.39520528262573,1
1,76.19055059520177,48.67237409455183,1
1,38.43175770115127,34.40930106817051,1
1,61.27805479941412,36.193922141707716,1
1,85.30533394811839,54.72659317004851,1
1,60.44832503882965,63.29296959378664,0
1,80.69076774947676,61.14736298484179,1
1,65.67343450741707,70.74602462329597,0
1,11.661903789690601,12.165525060596439,0
1,85.901105930017,107.98611021793498,0
1,50.586559479766954,42.20189569201838,1
1,67.75691846593969,87.58424515859002,0
1,50.27922035990614,71.05631569396206,0
1,53.693575034635195,54.27706698044764,0
1,99.16148445843275,84.74668135095321,1
1,126.22598781550494,113.73653766490345,1
1,57.262553208881634,49.34571916590131,1
1,56.586217403180434,24.041630560342615,1
1,78.95568377260753,60.55575942881073,1
1,37.749172176353746,59.91660871578097,0
1,72.92461861401813,80.24961059095551,0
1,36.3318042491699,35.11409973215888,1
1,76.15773105863909,81.61494961096282,0
1,43.88621651498338,57.73214009544424,0
1,5.656854249492381,4.898979485566356,1
1,66.15889962809237,66.21933252457322,0
1,81.40638795573723,69.83552104767315,1
1,115.06519890914021,131.53326575433303,0
1,33.823069050575526,38.48376280978771,0
1,97.05668446840743,85.37564055396598,1
1,72.00694410957877,64.15605972938177,1
1,66.48308055437865,52.05766033928148,1
1,100.31948963187563,112.78741064498288,0
1,53.9351462406472,49.1121166312347,1
1,3.0,0.0,1
1,89.04493247793498,90.55385138137417,0
1,77.69813382572325,79.60527620704548,0
1,81.48005891014071,74.52516353554684,1
1,87.58995376183276,69.0,1
1,43.15089802078283,41.52107898405339,1
1,60.56401571890688,57.16642371182581,1
1,98.90904913100722,81.17265549432271,1
1,84.73488065725944,84.55175929571188,1
1,75.20638270785267,60.44832503882965,1
1,87.14929718592113,76.6550715869472,1
1,74.31688906298487,66.94027188471824,1
1,63.26136261573884,74.04052944165107,0
1,43.60045871318328,50.368641037852115,0
1,91.61877536837086,82.7768083462995,1
1,103.01456207740729,89.03931715820826,1
1,17.832554500127006,17.776388834631177,1
1,82.94576541331088,54.11099703387473,1
1,64.79197481170026,70.09279563550022,0
1,50.35871324805669,61.09009739720506,0
1,11.704699910719626,11.704699910719626,0
1,55.991070716677676,70.36334272900912,0
1,84.36231386110744,95.94269122762817,0
1,19.467922333931785,19.8997487421324,0
1,87.76103919165953,103.05823596394418,0
1,49.91993589739474,38.781438859330635,1
1,115.18246394308467,118.16936997377958,0
1,84.32674546073743,95.80187889597991,0
1,64.66838485689897,40.82891132518721,1
1,93.73366524360391,83.22259308625273,1
1,114.55566332573872,107.77754868245984,1
1,63.88270501473775,35.9722114972099,1
1,18.24828759089466,10.295630140987,1
1,39.242833740697165,40.620192023179804,0
1,103.5519193448388,75.2329714952161,1
1,43.53159771935783,44.48595283907045,0
1,83.86894538504703,87.24677644474895,0
1,23.08679276123039,20.83266665599966,1
1,29.427877939124322,21.354156504062622,1
1,68.53466276272175,70.9365914038728,0
1,66.87301398920195,45.92385001282014,1
1,76.4525996941896,44.45222154178574,1
1,33.1058907144937,22.737634001804146,1
1,78.20485918406861,86.95976080923866,0
1,8.774964387392123,8.366600265340756,1
1,79.15175298121956,48.02082881417188,1
1,89.99444427296609,95.4934552731233,0
1,0.0,0.0,0
1,32.37282811247729,29.916550603303182,1
1,15.165750888103101,13.19090595827292,1
1,37.92097045171708,43.497126341863094,0
1,84.42748367682174,87.98295289429652,0
1,30.0,34.36568055487916,0
1,133.75350462698165,144.14922823241199,0
1,73.74279625834649,77.77531742140305,0
1,89.46507698538016,88.3911760301898,1
1,38.05259518088089,39.230090491866065,0
1,14.177446878757825,19.390719429665317,0
1,23.259406699226016,19.28730152198591,1
1,96.18211892030659,64.76109943476871,1
1,24.677925358506133,21.047565179849187,1
1,0.0,0.0,0
1,60.091596750294464,70.43436661176133,0
1,52.54521862167861,50.97057974949863,1
1,35.4682957019364,39.56008088970496,0
1,57.3410847473258,25.96150997149434,1
1,68.45436436049933,61.862751312886175,1
1,30.133038346638727,17.233687939614086,1
1,55.49774770204643,22.869193252058544,1
1,133.23663159957175,121.89749792346026,1
1,93.9095309327014,90.04443347592343,1
1,9.848857801796104,7.14142842854285,1
1,87.67553820764375,79.04429138147802,1
1,81.75573374387878,82.28608630868283,0
1,83.36666000266533,70.80960386840192,1
1,34.85685011586675,35.93048844644336,0
1,62.976185975335156,66.40783086353596,0
1,93.1933474020544,80.77747210701756,1
1,99.13626985114983,110.64809081046089,0
1,33.52610922848042,29.5296461204668,1
1,29.715315916207253,16.522711641858304,1
1,63.45864795282043,58.54912467321779,1
1,35.679125549822544,32.60368077380221,1
1,79.15175298121956,72.10409142344143,1
1,82.74660113865706,48.72371086031933,1
1,97.12363255150623,90.0,1
1,103.860483341837,117.74548823628021,0
1,47.34976240700686,47.59201613716318,0
1,120.7435298473587,135.69450983735487,0
1,51.16639522186413,40.47221268969612,1
1,56.05354582896607,51.92301994298868,1
1,10.535653752852738,8.06225774829855,1
1,64.17943595888016,42.34383071948026,1
1,24.020824298928627,20.46948949045872,1
1,85.49853799919622,88.51553535961922,0
1,56.57738063926254,30.4138126514911,1
1,116.1292383510716,111.14405067298924,1
1,58.59180830116101,64.73793323855806,0
1,29.79932885150268,30.72458299147443,0
1,106.92988356862641,97.37042672187485,1
1,97.77013859047148,107.26602444390302,0
1,41.58124577258358,57.3149195236284,0
1,117.64352935882194,105.78279633286313,1
1,28.930952282978865,26.758176320519304,1
1,27.910571473905726,25.099800796022265,1
1,102.05390732353172,78.4729252672538,1
1,70.96477999684069,62.36184731067546,1
1,94.79451460923254,98.67623827447011,0
1,59.51470406546604,56.43580423808985,1
1,17.72004514666935,19.748417658131498,0
1,46.151923036857305,44.35087372307337,1
1,62.88083968904996,67.50555532695068,0
1,2.6457513110645907,1.7320508075688772,1
1,67.23094525588644,58.497863208838666,1
1,63.914004725099176,71.11961754677819,0
1,96.46761114488116,89.12911982062877,1
1,53.225933528685054,40.8166632639171,1
1,82.95179322956196,87.7040477971228,0
1,56.630380539071076,58.47221562417487,0
1,59.6992462263972,27.422618401604176,1
1,60.92618484691127,54.4426303552648,1
1,114.4858069806035,118.88229472886196,0
1,34.0,50.19960159204453,0
1,56.01785429664367,61.26173356998641,0
1,60.852280154485584,69.92853494818836,0
1,81.41252974819048,89.77750274985377,0
1,9.055385138137417,8.602325267042627,1
1,35.04283093587046,24.43358344574123,1
1,95.58765610684259,84.24962907930218,1
1,60.53924347066124,73.45066371381542,0
1,61.83849933496123,66.73080248281148,0
1,64.17943595888016,41.38840417314975,1
1,54.89990892524322,56.60388679233962,0
1,33.12099032335839,28.337254630609507,1
1,23.53720459187964,20.074859899884732,1
1,69.8426803609369,46.10856753359401,1
1,99.60421677820673,83.2706430862642,1
1,48.35286961494633,54.17564028232615,0
1,44.40720662234904,39.87480407475377,1
1,28.861739379323623,28.792360097775937,1
1,21.283796653792763,19.849433241279208,1
1,112.07586716149021,106.55045753069294,1
1,82.12186067059123,67.49814812274482,1
1,55.95533933415113,53.80520420925842,1
1,82.98795093265046,65.08456038109192,1
1,96.01562372864116,75.73638491504595,1
1,31.416556144810016,26.551836094703507,1
1,63.36402764976355,73.96620850090939,0
1,52.57375771237966,47.74934554525329,1
1,71.72865536171719,75.21967827636595,0
1,86.05230967266364,61.84658438426491,1
1,17.435595774162696,21.563858652847824,0
1,20.54263858417414,14.696938456699069,1
1,49.749371855331,47.62352359916263,1
1,25.67099530598687,23.515952032609693,1
1,47.89572005931219,52.744667976962376,0
1,93.67496997597597,75.1265598839718,1
1,66.55073252789934,40.70626487409524,1
1,76.249590162833,63.647466563878254,1
1,31.080540535840107,25.534290669607408,1
1,61.47357155721473,48.590122453025366,1
1,52.32590180780452,45.51922670696417,1
1,0.0,0.0,0
1,40.099875311526844,36.069377593742864,1
1,62.68173577685928,64.03905058634146,0
1,90.31057523900509,91.25239722878517,0
1,53.53503525729669,46.475800154489,1
1,67.38694235532579,52.009614495783374,1
1,40.38564101261734,28.106938645110393,1
1,67.2532527094415,65.13063795173512,1
1,61.71709649683789,60.53924347066124,1
1,117.89826122551597,109.52625256074454,1
1,100.51368066089312,92.90855719469548,1
1,77.27871634544663,54.26785420486054,1
1,119.49058540320237,105.02380682492898,1
1,64.79969135728966,55.632724182804495,1
1,44.11349000022555,35.59494346111537,1
1,82.03048213926333,68.16890786861705,1
1,0.0,0.0,0
1,39.30648801406709,41.78516483155236,0
1,124.21755109484327,137.57179943578552,0
1,69.25315877272314,80.2932126645833,0
1,12.449899597988733,11.661903789690601,1
1,48.48711168960263,42.720018726587654,1
1,45.05552130427524,30.870698080866262,1
1,51.10772935672255,52.191953402799555,0
1,61.34329629226001,40.13726448077895,1
1,113.85517116055819,94.19129471453293,1
1,54.258639865002145,37.94733192202055,1
1,91.46584061823299,88.3685464404615,1
1,5.656854249492381,5.916079783099616,0
1,33.36165463522455,30.822070014844883,1
1,32.93933818400121,30.331501776206203,1
1,10.246950765959598,5.196152422706632,1
1,45.92385001282014,52.44044240850758,0
1,55.52476924760696,57.262553208881634,0
1,100.81170566953026,111.29690022637648,0
1,6.324555320336759,6.4031242374328485,0
1,66.84309986827361,46.34652090502587,1
1,79.46068210127572,67.02238432046416,1
1,63.66317616958802,67.75691846593969,0
1,14.966629547095765,14.66287829861518,1
1,15.0,14.035668847618199,1
1,25.826343140289914,18.867962264113206,1
1,63.08724118235002,51.048996072400875,1
1,90.0499861188218,75.55130707009641,1
1,28.26658805020514,22.80350850198276,1
1,83.83913167489273,77.30459236035075,1
1,51.980765673468106,45.50824101193101,1
1,49.8998997994986,52.421369688324624,0
1,60.124870062229654,62.56996084384263,0
1,86.87922651589389,72.9520390393579,1
1,48.95916665957459,49.56813492557492,0
1,68.46166810705097,45.09988913511872,1
1,77.54998388136518,78.39005038906404,0
1,76.53757247260981,74.32361670424818,1
1,28.071337695236398,28.106938645110393,0
1,46.010868281309364,36.71511950137164,1
1,90.47098982546837,94.93155429044654,0
1,49.17316341257699,59.04235767650204,0
1,0.0,0.0,0
1,59.36328831862332,69.24593850905626,0
1,43.069710934716056,29.068883707497267,1
1,85.12343978012167,92.98924669014154,0
1,70.54076835419359,59.28743543112655,1
1,85.25256594378845,103.85085459446157,0
1,68.11754546370561,78.13449942247023,0
1,84.87638069569178,77.15568676384133,1
1,71.84705978674423,84.74668135095321,0
1,33.25657829663178,41.677331968349414,0
1,21.93171219946131,22.715633383201094,0
1,43.68065933568311,44.64302857109943,0
1,121.09500402576482,94.38220171197534,1
1,0.0,0.0,0
1,61.61980201201558,60.94259594077036,1
1,101.26203632161463,103.440804327886,0
1,65.30696746902278,39.179076048319466,1
1,42.190046219457976,54.817880294662984,0
1,53.53503525729669,53.72150407425317,0
1,61.04916051838878,75.13321502504735,0
1,84.73488065725944,83.32466621595313,1
1,112.52999600106631,102.50853622991599,1
1,15.132745950421556,12.328828005937952,1
1,75.21967827636595,90.96702699330126,0
1,15.7797338380595,17.029386365926403,0
1,19.949937343260004,32.87856444554719,0
1,55.46169849544819,51.01960407529639,1
1,1.7320508075688772,0.0,1
1,63.05553108173778,50.92150822589606,1
1,65.28399497579785,66.9552089086428,0
1,57.51521537819362,55.41660400998964,1
1,66.55824516917495,46.151923036857305,1
1,41.7492514902962,34.39476704383968,1
1,16.492422502470642,12.449899597988733,1
1,105.9764124699454,114.15778554264269,0
1,62.26556030423239,66.85805860178712,0
1,89.66047066572872,98.2191427370449,0
1,48.96937818678118,39.06404996924922,1
1,87.76103919165953,71.06335201775947,1
1,35.4400902933387,37.0,0
1,102.57192598367256,98.83319280484669,1
1,37.3496987939662,22.847319317591726,1
1,68.51277253184256,73.45747068882783,0
1,54.15717865620402,67.43144666993287,0
1,41.50903516103452,41.94043395102154,0
1,65.4828221749796,73.70210309075311,0
1,67.7716754994297,71.84705978674423,0
1,70.15696686716153,84.60496439334987,0
1,16.673332000533065,14.071247279470288,1
1,65.49809157525127,65.16901104052447,1
1,117.16228061966018,123.24366109459748,0
1,11.61895003862225,10.954451150103322,1
1,93.43982020530648,84.98235110892143,1
1,63.968742366877905,78.03204469959762,0
1,77.00649323271382,59.54829972383762,1
1,68.75318174455637,71.66589146867567,0
1,51.176166327695945,41.352146256270665,1
1,123.71337841963576,111.04953849521392,1
1,66.70082458260917,66.83561924602779,0
1,71.33722730804723,44.78839135311738,1
1,87.7040477971228,98.38190890605854,0
1,52.16320542297991,56.815490845367165,0
1,63.608175575157006,52.51666402200353,1
1,8.717797887081348,8.0,1
1,38.34057902536163,40.890096600521744,0
1,67.79380502671317,53.16954015223378,1
1,89.89994438263018,79.68688725254614,1
1,65.67343450741707,64.20280367709809,1
1,67.5721836261046,83.37265738837884,0
1,43.726422218150894,56.85068161420758,0
1,25.92296279363144,19.05255888325765,1
1,64.2339474110069,44.170125650715555,1
1,75.47184905645283,75.35250493513803,1
1,12.083045973594572,16.522711641858304,0
1,97.35502041497398,84.65222974027323,1
1,63.99218702310463,75.58438992278762,0
1,97.45768312452333,78.3772926299448,1
1,66.39277069079132,61.35959582656978,1
1,75.41883053985921,82.6559132790873,0
1,140.17132374348185,124.65552534885889,1
1,126.53062870309307,101.19288512538814,1
1,119.824872209404,107.48023074035522,1
1,86.16263691415206,95.81231653602788,0
1,66.05300901548695,74.47818472546173,0
1,0.0,0.0,0
1,82.97590011563598,63.702433234531945,1
1,106.18380290797651,90.69178573608527,1
1,60.05830500438719,58.56620185738529,1
1,54.147945482723536,45.50824101193101,1
1,13.820274961085254,11.0,1
1,106.67239567948214,86.95976080923866,1
1,15.264337522473747,9.055385138137417,1
1,63.56099432828282,52.11525688318153,1
1,106.310864919819,114.91736161259533,0
1,14.89966442575134,8.06225774829855,1
1,20.0,25.612496949731394,0
1,61.05735008989499,55.60575509783138,1
1,107.69401097554126,120.39933554633929,0
1,133.18783728253868,126.64912159190051,1
1,60.88513775955508,56.16048432839589,1
1,54.18486873657626,45.45327270945405,1
1,37.3496987939662,45.110974274559844,0
1,91.61331780914826,97.08758932015976,0
1,26.038433132583073,23.194827009486403,1
1,41.677331968349414,39.54743986657038,1
1,51.93264869039514,37.68288736283355,1
1,77.55643106796495,79.44180259787665,0
1,129.60709857102736,132.53301475481496,0
1,71.386273190299,45.36518488885502,1
1,28.91366458960192,39.774363602702685,0
1,105.25207836427744,96.04686356149273,1
1,87.50428560933459,103.96153134693621,0
1,42.17819341792628,48.062459362791664,0
1,41.94043395102154,44.81071300481616,0
1,89.06177631284928,80.95060222135473,1
1,15.652475842498529,15.491933384829668,1
1,50.67543783727971,57.06137047074842,0
1,51.58488150611572,50.68530358989675,1
1,70.64700984472024,78.93668348746354,0
1,44.44097208657794,63.14269553954757,0
1,59.95831885568507,36.318039594669756,1
1,54.396691075836586,41.97618372363071,1
1,56.24944444170093,55.839054433254866,1
1,11.445523142259598,5.656854249492381,1
1,45.858477951192405,40.755367744629666,1
1,78.00640999302557,58.915193286621744,1
1,55.12712580935088,76.14459928320589,0
1,29.376861643136763,21.166010488516726,1
1,46.84015371452148,34.52535300326414,1
1,121.73742234826561,96.7212489580237,1
1,58.137767414994535,65.11528238439882,0
1,49.8998997994986,35.07135583350036,1
1,56.45352070508977,23.664319132398465,1
1,17.635192088548397,20.83266665599966,0
1,29.5296461204668,20.273134932713294,1
1,63.20601237224193,62.42595614005443,1
1,85.5102333057278,72.24264668462804,1
1,34.75629439396553,32.18695387886216,1
1,65.13831437794502,61.70899448216605,1
1,83.11437902072059,88.03976374343584,0
1,55.47972602672079,43.197222132910355,1
1,71.97916365171243,70.42726744663604,1
1,48.979587585033826,38.62641583165593,1
1,58.966091951222275,46.49731175025068,1
1,52.25897052181568,66.6783323126786,0
1,62.080592780675026,74.3370701601832,0
1,70.73188814106408,72.49827584156743,0
1,86.40023148117139,77.10382610480494,1
1,42.36744032862972,36.59234892706397,1
1,46.130250378683186,37.97367509209505,1
1,91.53687781435414,81.5659242576212,1
1,18.05547008526779,21.213203435596427,0
1,42.5205832509386,40.890096600521744,1
1,35.09985754956849,30.83828789021855,1
1,14.035668847618199,13.527749258468683,1
1,64.19501538281614,44.11349000022555,1
1,55.49774770204643,22.869193252058544,1
1,78.02563681252464,60.23288138550239,1
1,97.91833331914918,91.6951470907812,1
1,70.96477999684069,83.88086790204308,0
1,78.07048097712733,70.44146506142529,1
1,16.822603841260722,11.180339887498949,1
1,69.90708118638626,67.94850991743675,1
1,89.28045698807774,97.42176348229383,0
1,13.820274961085254,11.575836902790225,1
1,62.01612693485461,52.14403129793476,1
1,57.0087712549569,61.44916598294886,0
1,95.71833680126291,91.60785992479029,1
1,93.24698386543128,89.98888820293314,1
1,78.27515570089912,80.4238770515324,0
1,50.44799302251776,40.64480286580315,1
1,52.99056519796708,43.41658669218482,1
1,71.15476090888086,57.89645930452051,1
1,67.64613810115105,49.84977432245807,1
1,79.30952023559341,63.592452382338585,1
1,94.70480452437458,83.4445923951936,1
1,49.949974974968704,55.18151864528558,0
1,33.896902513356586,23.043437243605826,1
1,41.737273509418415,23.323807579381203,1
1,82.73451516749222,63.72597586541927,1
1,25.436194683953808,34.40930106817051,0
1,104.51794104363135,86.94250974063263,1
1,81.59656855530139,89.64373932405988,0
1,31.080540535840107,27.202941017470888,1
1,117.36694594305503,97.92854537876073,1
1,98.54947995803936,98.77752780870759,0
1,53.03772242470448,67.88225099390856,0
1,56.586217403180434,48.61069841094653,1
1,65.55150646628954,51.176166327695945,1
1,55.49774770204643,22.869193252058544,1
1,72.01388754955533,49.0,1
1,50.27922035990614,49.1121166312347,1
1,58.463663928973865,25.357444666211933,1
1,61.63602842493991,66.69332800213226,0
1,45.93473631142341,39.35733730830886,1
1,109.87720418721983,128.2809416865966,0
1,113.27841806805037,104.80458005259122,1
1,42.50882261366456,45.088801270381985,0
1,19.974984355438178,35.52463933666322,0
1,62.94441992742486,41.0731055558257,1
1,31.28897569432403,30.24896692450835,1
1,53.0659966456864,70.97182539571601,0
1,37.86819245752297,38.742741255621034,0
1,43.46262762420146,27.184554438136374,1
1,47.53945729601885,48.41487374764082,0
1,50.51732376126036,44.75488800120049,1
1,47.01063709417264,46.67976006793523,1
1,56.72741841473134,63.7102817447859,0
1,91.78235124467012,87.21238444166057,1
1,48.14561246884289,45.50824101193101,1
1,78.4219357067906,85.18802732778826,0
1,39.14077158156185,36.45545226711637,1
1,7.14142842854285,5.385164807134504,1
1,90.07774419910837,88.2269800004511,1
1,109.48059188732951,110.8873302050329,0
1,67.74953874381728,66.96267617113283,1
1,97.32933781753577,93.5467797414748,1
1,39.01281840626232,34.698703145794944,1
1,39.824615503479755,48.08326112068523,0
1,42.69660408041839,38.28837943815329,1
1,34.88552708502482,27.258026340878022,1
1,40.0374824383352,34.46737587922817,1
1,16.0312195418814,22.090722034374522,0
1,29.103264421710495,21.400934559032695,1
1,74.74623736349542,62.68971207462992,1
1,77.63375554486592,61.065538563088104,1
1,38.43175770115127,36.89173349139343,1
1,38.8587184554509,36.11094017053558,1
1,19.77371993328519,19.28730152198591,1
1,52.32590180780452,41.41255848169731,1
1,99.61927524329818,92.44457799135652,1
1,82.42572413997951,63.54525946126902,1
1,2.449489742783178,0.0,1
1,98.6610358753647,93.42911751697112,1
1,55.49774770204643,22.869193252058544,1
1,46.67976006793523,52.26853738148792,0
1,15.132745950421556,10.816653826391969,1
1,60.174745533321534,31.016124838541646,1
1,87.50428560933459,94.35041070392857,0
1,87.62419757121887,84.8999411071645,1
1,7.211102550927978,6.6332495807108,1
1,34.19064199455752,43.61192497471305,0
1,38.91015291668744,37.067505985701274,1
1,46.776062254106,33.645207682521445,1
1,105.05236789335117,105.21406750050109,0
1,87.04022058795577,76.47875521999558,1
1,117.285975291166,115.78428218026832,1
1,9.38083151964686,6.244997998398398,1
1,117.77096416349829,99.2874614440313,1
1,39.21734310225516,51.66236541235796,0
1,133.85813385820077,119.18892566006289,1
1,29.478805945967352,26.888659319497503,1
1,74.24284477308234,74.77967638335967,0
1,54.194095619356915,47.07440918375928,1
1,60.108235708594876,56.87706040223949,1
1,32.93933818400121,49.79959839195493,0
1,106.82228231974825,94.92101980067429,1
1,69.0724257573165,49.52776998815917,1
1,37.66961640367472,34.336569426778794,1
1,60.983604353957304,47.07440918375928,1
1,63.61603571427569,57.34980383575867,1
1,75.47847375245475,67.34240862933252,1
1,77.78817390837762,61.26989472816156,1
1,81.67006795638167,87.20665112249179,0
1,71.05631569396206,82.44392033376384,0
1,84.74668135095321,71.79832867135558,1
1,18.303005217723125,12.806248474865697,1
1,68.1248853210044,67.56478372643548,1
1,7.937253933193772,8.48528137423857,0
1,63.99218702310463,45.44227107000705,1
1,56.568542494923804,41.30375285612676,1
1,34.813790371058424,35.25620512760839,0
1,44.87761134463375,32.14031735997639,1
1,21.72556098240043,32.848135411313685,0
1,26.115129714401192,19.8997487421324,1
1,92.3417565351667,99.02524930541705,0
1,21.817424229271428,21.77154105707724,1
1,56.42694391866354,63.874877690685246,0
1,114.69960767151734,74.22263805605402,1
1,41.79712908801273,46.57252408878007,0
1,64.59102104782058,94.74175425861608,0
1,79.39143530633515,58.93216439263028,1
1,49.64876634922564,48.877397639399746,1
1,64.83054835492293,70.11419257183242,0
1,86.67756341753038,81.2896057316063,1
1,43.45112196480086,43.116122274620196,1
1,104.87611739571598,96.71090941563935,1
1,110.73843054694247,109.79526401443735,1
1,118.85285019720814,126.05554331325537,0
1,97.70875088752287,96.85040010242601,1
1,71.57513534740957,74.43789357578571,0
1,111.63332835672328,122.10241602851272,0
1,32.12475680841802,33.24154027718932,0
1,93.04837451562494,96.48315915225828,0
1,112.86274850454423,99.62931295557549,1
1,66.7233092704491,81.24653838779841,0
1,79.14543574963751,82.8914953418021,0
1,54.064775963653084,43.77213725647858,1
1,68.82586723027906,62.49799996799898,1
1,70.21395872616783,74.81978348003956,0
1,83.09031231136396,96.36389365317281,0
1,31.937438845342623,26.153393661244042,1
1,91.54233993076646,92.33092656309694,0
1,68.5200700525036,49.20365840057018,1
1,58.19793810780585,64.5832795698701,0
1,21.236760581595302,26.5329983228432,0
1,63.111013301958636,41.97618372363071,1
1,56.55970296951709,57.043842787806646,0
1,58.05170109479997,54.8270006474912,1
1,18.110770276274835,10.198039027185569,1
1,93.30058949438637,94.57801012920498,0
1,40.97560249709576,41.90465367951393,0
1,42.485291572496,30.643106892089126,1
1,43.0,33.83784863137726,1
1,12.206555615733702,10.295630140987,1
1,78.96834808959854,58.20652884342099,1
1,45.51922670696417,52.88667128870941,0
1,41.593268686170845,38.84584919911006,1
1,76.13803254615921,79.90619500389191,0
1,115.69356075426151,82.39538822045807,1
1,28.089143810376278,28.809720581775867,0
1,93.89355675444402,90.30503861911582,1
1,49.416596402423345,58.412327466040935,0
1,79.97499609252883,63.655321851358195,1
1,109.1512711790385,93.1289428695505,1
1,92.73618495495704,83.4985029805924,1
